name,lat,lng,type,size,shape,Primary Market,Airing,Participant,PRX Dovetail hosts,Impact,audio,Podcast Portfolio,Total Donors,To PRX,To Radiotopia,To <i>Ear Hustle</i>,To <i>The World</i>,Other,Downloads in FY25
<i>Thank you</i> to PRX supporters in,22.3193,114.1694,voices,medium,,Hong Kong.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,64.9631,-19.0208,voices,medium,,Iceland.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,44.3509,-114.613,voices,medium,,Idaho.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,40.0417,-89.1965,voices,large,,Illinois.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,20.5937,78.9629,voices,medium,,India.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,39.8942,-86.2816,voices,medium,,Indiana.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,-0.7893,113.9213,voices,medium,,Indonesia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,42.0751,-93.496,voices,medium,,Iowa.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,53.4129,-8.2439,voices,medium,,Ireland.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,31.0461,34.8516,voices,medium,,Israel.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,42.5,12.5,voices,medium,,Italy.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,36.2048,138.2529,voices,medium,,Japan.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,38.4937,-98.3804,voices,medium,,Kansas.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,37.5347,-85.3021,voices,medium,,Kentucky.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,31.0689,-91.9968,voices,medium,,Louisiana.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,49.8153,6.1296,voices,medium,,Luxembourg.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,45.3695,-69.2428,voices,medium,,Maine.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,35.9375,14.3754,voices,medium,,Malta.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,54,-97,voices,medium,,Manitoba.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,39.055,-76.7909,voices,large,,Maryland.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,42.2596,-71.8083,voices,xlarge,,Massachusetts.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,-20.3484,57.5522,voices,medium,,Mauritius.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,23.6345,-102.5528,voices,medium,,Mexico.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,44.3467,-85.4102,voices,large,,Michigan.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.2807,-94.3053,voices,xlarge,,Minnesota.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,32.7364,-89.6678,voices,medium,,Mississippi.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,38.3566,-92.458,voices,medium,,Missouri.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.8625,103.8467,voices,medium,,Mongolia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,47.0527,-109.6333,voices,medium,,Montana.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,41.5378,-99.7951,voices,medium,,Nebraska.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,52.1326,5.2913,voices,medium,,Netherlands.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,39.3289,-116.6312,voices,medium,,Nevada.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.5653,-66.4619,voices,medium,,New Brunswick.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,43.6805,-71.5811,voices,medium,,New Hampshire.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,40.1907,-74.6728,voices,large,,New Jersey.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,34.4071,-106.1126,voices,medium,,New Mexico.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,42.9538,-75.5268,voices,xlarge,,New York.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,-40.9006,174.886,voices,medium,,New Zealand.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,53,-60,voices,medium,,"Newfoundland and Labrador, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,35.5557,-79.3877,voices,large,,North Carolina.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,47.4501,-100.4659,voices,medium,,North Dakota.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,65,-120,voices,medium,,"Northwest Territories, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,60.472,8.4689,voices,medium,,Norway.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,45,-63,voices,medium,,"Nova Scotia, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,70,-90,voices,medium,,"Nunavut, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,40.2862,-82.7937,voices,large,,Ohio.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,35.5889,-97.4943,voices,medium,,Oklahoma.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,50,-86,voices,large,,"Ontario, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,43.9336,-120.5583,voices,large,,Oregon.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,8.538,-80.7821,voices,medium,,Panama.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,40.8781,-77.7996,voices,large,,Pennsylvania.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,51.9194,19.1451,voices,medium,,Poland.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,39.3999,-8.2245,voices,medium,,Portugal.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.3333,-63.5,voices,medium,,"Prince Edward Island, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,18.2208,-66.5901,voices,medium,,Puerto Rico.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,52,-72,voices,medium,,"Quebec, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,41.6762,-71.5562,voices,medium,,Rhode Island.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,45.9432,24.9668,voices,medium,,Romania.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,54,-106,voices,medium,,"Saskatchewan, Canada.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,1.3521,103.8198,voices,medium,,Singapore.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,48.669,19.699,voices,medium,,Slovakia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.1512,14.9955,voices,medium,,Slovenia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,-30.5595,22.9375,voices,medium,,South Africa.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,33.9169,-80.8964,voices,medium,,South Carolina.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,44.4443,-100.2263,voices,medium,,South Dakota.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,35.9078,127.7669,voices,medium,,South Korea.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,40.4637,-3.7492,voices,medium,,Spain.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,60.1282,18.6435,voices,medium,,Sweden.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,46.8182,8.2275,voices,medium,,Switzerland.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,23.6978,120.9605,voices,medium,,Taiwan.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,35.858,-86.3505,voices,medium,,Tennessee.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,31.4757,-99.3312,voices,large,,Texas.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,15.87,100.9925,voices,medium,,Thailand.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,10.6918,-61.2225,voices,medium,,Trinidad and Tobago.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,38.9637,35.2433,voices,medium,,Turkey.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,23.4241,53.8478,voices,medium,,United Arab Emirates.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,17.7275,-64.747,voices,medium,,US Virgin Islands.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,39.321,-111.0937,voices,medium,,Utah.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,43.8717,-72.4477,voices,medium,,Vermont.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,37.5215,-78.8537,voices,large,,Virginia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,47.4233,-120.3252,voices,xlarge,,Washington.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,38.9072,-77.0369,voices,large,,"Washington, DC.",,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,38.6409,-80.6227,voices,medium,,West Virginia.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,44.6243,-89.9941,voices,large,,Wisconsin.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,42.9957,-107.5512,voices,medium,,Wyoming.,,,,,,,,,,,,,
<i>Thank you</i> to PRX supporters in,63,-136,voices,medium,,"Yukon, Canada.",,,,,,,,,,,,,
Why you listen to,35.0881,-106.6497,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Thank you for the beautiful stories.</q> <br> - Joanne K. (Albuquerque, NM), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,41.643874,-93.472529,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>The work you do is important,  we need more empathy in the world.</q> <br> - Emma P. (Altoona, IA), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,42.374278,-72.519400,voices,large,heart,<i>The World</i>,,,,"<q>I really enjoy listening to your podcast every evening. Keep up the good work. You give a perspective that I cannot find elsewhere.</q> <br> - Dorothy M. (Amherst, MA),  <i>The World</i> supporter",,,,,,,,,
Why you listen to,44.2619,-88.4154,voices,large,heart,Radiotopia,,,,"<q>I really appreciate the <i>This Day</i> podcast.  Fantastic, educational, and fun content.</q> <br> - Chadwick W. (Appleton, WI), Radiotopia supporter",,,,,,,,,
Why you listen to,38.8816,-77.1083,voices,large,heart,<i>The World</i>,,,,"<q>I love that your news show lives up to its name: Truly, we can hear stories that encompass so many more places than the usual news broadcast. I also appreciate that you don't only cover the tragedies but include some much-needed uplift. My gratitude to the entire team.</q> <br> - Anonymous (Arlington, VA), <i>The World</i> supporter",,,,,,,,,
Why you listen to,33.7537,-84.3863,voices,large,heart,<i>The World</i>,,,,"<q>Please keep up the balanced and extensive coverage of world news. I listen to you daily  ... You are one of the few news sources that I trust.</q> <br> - Vijaya S. (Atlanta, GA), <i>The World</i> supporter",,,,,,,,,
Why you listen to,30.2747,-97.7403,voices,large,heart,<i>The World</i>,,,,"<q>Big thanks to the entire team at <i>The World</i> for your journalism and truth seeking on a global scale. You have been bringing me news and culture (to include excellent music) from around the globe since I started listening in 2001. Keep doing it, please.</q> <br> - Venecia K. (Austin, TX), <i>The World</i> supporter",,,,,,,,,
Why you listen to,38.9847,-77.0947,voices,large,heart,<i>The Memory Palace</i>,,,,"<q>Nate, just discovering your show and I'm in love. Your voice, your storytelling skills, your timing. It's all fantastic. Thank you so much.</q> <br> - Thomas O. (Bethesda, MD), <i>The Memory Palace</i> supporter",,,,,,,,,
Why you listen to,33.5207,-86.8025,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I have listened from the first episode. I have turned on coworkers and my son and daughter to <i>Ear Hustle</i>. We all love the show.</q> <br> - Veronica B. (Birmingham, AL), <i>Ear Hustle</I> supporter",,,,,,,,,
Why you listen to,39.167,-86.5342,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I've listened to every episode and love the show. Thanks for your amazing storytelling.</q> <br> - Jennifer B. (Bloomington, IN), <i>Ear Hustle</i> supporter ",,,,,,,,,
Why you listen to,43.615593,-116.201451,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>The work you do is vitally important. As a long time listener, I can honestly say the stories you share have made me a better person.</q> <br> - Heide H. (Boise, ID), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,33.3028,-111.8413,voices,large,heart,<i>This Day</i>,,,,"<q>Thank you for this amazing show! It's on my must listen to list.</q> <br> - James B. (Chandler, AZ), <i>This Day</i> supporter",,,,,,,,,
Why you listen to,35.2271,-80.8431,voices,large,heart,PRX,,,,"<q>Keep up the solid journalism work you do and provide!</q> <br> Anonymous (Charlotte, NC), PRX supporter",,,,,,,,,
Why you listen to,34.0003,-81.0348,voices,large,heart,Radiotopia,,,,"<q>Over the years, Radiotopia has changed my life. I owe so much of my growth and understanding to <i>The Memory Palace, 99%, Theory, Radio Diaries, The Truth, Strangers</i> - my god so many amazing things. This is a small amount but it's what I can do now. Please keep making magic.</q> <br> - Nick B. (Columbia, SC), Radiotopia supporter",,,,,,,,,
Why you listen to,39.654821,-104.998508,voices,large,heart,<i>Appearances</i>,,,,"<q>Love, love, LOVED the serial show <i>Appearances</i>! Thank you for such a beautiful, thoughtful, funny, and touching experience.</q> <br> - Melina B. (Englewood, CO), PRX supporter",,,,,,,,,
Why you listen to,35.5843,-78.7997,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Love the show — as do the students I teach at a correctional facility in North Carolina.</q> <br> - Sherry T. (Fuquay Varina, NC), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,44.6476,-63.5728,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I wish it could be more! Thank you all for all you do and all you are. Sending love and hugs xo</q> <br> - Jody B. (Halifax, NS, Canada), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,43.648338,-79.925381,voices,large,heart,<i>The World</i>,,,,"<q>I am a believer in free public access to news and commend you on your extraordinary work. Thank you so very much.</q> <br> - Helen M. (Halton Hills, ON, Canada), <i>The World</i> supporter",,,,,,,,,
Why you listen to,42.977,-71.982,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I have been listening since the beginning and love <i>Ear Hustle</i>.</q> <br> - Leaf S. (Hancock, NH), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,37.912831,-122.281149,voices,large,heart,<i>The Memory Palace</i>,,,,"<q>Beautifully crafted art pieces of hope, emotion, kindness, differences. Thank you for softening my heart each episode.</q> <br> - Arthur M. (Kensington, CA), <i>The Memory Palace</i> supporter",,,,,,,,,
Why you listen to,41.1537,-81.3579,voices,large,heart,<i>Ear Hustle</i>,,,,"<q><i>Ear Hustle</i> is a big part of the reason I teach college mathematics in a state prison in Ohio. The first person in the prison to earn a bachelor's degree while incarcerated graduated last summer, and several more have graduated since then. Your podcast opened my eyes to the resilience of the human spirit in carceral environments.</q> <br> - Darci K. (Kent, OH), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,35.9692,-83.9496,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I want to thank you for the impact your podcast has had on me, especially thank you to Earlonne for his insights especially in the episodes from death row and revisiting George Floyd and his explanation of how sentencing works ... I hope I have become a kinder, more compassionate human because of your podcast which sometimes stays with me for days and weeks after I listen to an episode. Appreciate you so much.</q> <br> - Anonymous (Knoxville, TN), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,41.3114,-105.5911,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>This podcast is the best. Thank you for your creativity, humor and inventiveness in thinking about what stories to cover next. I'm particularly impressed and moved by the times you've gone out into world to find something that an incarcerated person had found meaningful, and then went back to report to them what the experience was like. That's an amazing gift.</q> <br> - Sara B. (Laramie, WY), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,36.166918,-115.148236,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>There's not much I could say that you haven't heard before but I sincerely appreciate you passion and authenticity. I love when people challenge standard beliefs and change antiquated perceptions and you all do it beautifully. ...  Thank you to everyone on the show for all your blood, sweat and tears. You are making change in the world for the better.</q> <br> - Megan S. (Las Vegas, NV), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,40.813828,-96.707288,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I am grateful for <i>Ear Hustle</i>. You have broadened my understanding and deepened my compassion.</q> <br> - Donna G. (Lincoln, NE), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,20.850871,-156.317504,voices,large,heart,<i>The World</i>,,,,"<q>I've been listening to your stellar program for a number of years. So grateful for your insights and potent storytelling. Your team helps us understand the facets of our world through the lens of the environment, politics, art, and culture. It's about connection -- so much intelligence and wit, generosity and heart that moves through each broadcast.  Public radio/media is a powerful community resource, and this public space is so enriched with your presence. Thank you for providing us these connections across this beautiful planet of ours. You are so deeply appreciated!</q> <br> - Jessica E. (Makawao, HI), <i>The World</i> supporter",,,,,,,,,
Why you listen to,44.9773,-93.2651,voices,large,heart,Radiotopia,,,,"<q>I absolutely adore <i>The Memory Palace</i> and <i>Normal Gossip</i>. When <i>Normal Gossip</i> was describing their management move I just knew they were going to say they were going to Radiotopia. This is the place for audio programs because they're all exactly what the artists want them to be. They're completely sincere and genuine and I love it!</q><br>-Hannah K. (Minneapolis, MN), Radiotopia supporter  ",,,,,,,,,
Why you listen to,46.013366,-62.609997,voices,large,heart,<i>The World</i>,,,,"<q>Thank you for all the wonderful journalism and journalists on the <i>The World</i> Team.  You are my go to source for informative and unbiased global news.</q> <br> - Jane V. (Murray River, PE, Canada), <i>The World</i> supporter",,,,,,,,,
Why you listen to,30.3155,-89.2475,voices,large,heart,<i>The World</i>,,,,"<q>It is essential to have reporters on the ground giving us an unbiased look at the important stories from every region of our planet.</q> <br> -  Anonymous (Pass Christian, MS) <i>The World</i> supporter",,,,,,,,,
Why you listen to,47.694989,-114.162204,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Listening to <i>Ear Hustle</i> has opened my eyes in so many ways! It has deepened my empathy for the students I serve, many of which come from broken homes, often with incarcerated parents. It has deepened my understanding of the many reasons for recidivism, and the many creative ways we can all work together to reduce it. It has given me a deeper passion for justice, and has enabled me to become more active in my local government to demand said justice for more people than are currently being served. <i>Ear Hustle</i> has been a revelation.</q> <br> - Hilary L., Polson, MT | <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,45.5152,-122.6784,voices,large,heart,<i>The World</i>,,,,"<q>I love this news show and feel that you all are doing very, very important work. In my view, journalists who report the honest truth with compassion for all, who humanize the ""other"", are our true heroes.  Thank you all so much!</q> <br> - Ryan H. (Portland, OR), <i>The World</i> supporter",,,,,,,,,
Why you listen to,40.608919,-74.273700,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Please keep doing what you are doing. In a time when people want to force others to be no more than caricatures of a whole group, you show the humanity and individuality of people who otherwise are marginalized. Thank you.</q> <br> - Douglas V. (Rahway, NJ), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,42.809997,-82.747576,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I wish I could give more because you have opened my eyes and deepened my understanding about so many things. What you are doing is SO important! I thank each and every one of you, both inside and outside.</q> <br> - Renee C. (Richmond, MI), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,43.1566,-77.6088,voices,large,heart,<i>Home Cooking</i>,,,,"<q>Hrishi and Samin's podcast <i>Home Cooking</i> is a gem. Glad they are able to host on Radiotopia!</q> <br> - Sarah S. (Rochester, NY), Radiotopia supporter",,,,,,,,,
Why you listen to,27.7731,-82.6403,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Love you folks so much! Thank you for your service and dedication.</q> <br> - Victoria A. (St. Petersburg, FL), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,36.1398,-96.1089,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>This was my first love in the podcast world and still captivates me every story.</q> <br> - Katie L. (Sand Springs, OK), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,39.431341,-77.804540,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Thank you for reminding all of us of our common humanity.</q> <br> - Kath M. (Shepherdstown, WV), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,47.756180,-122.342926,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>My favorite podcast! It changed my life, shifted my compassion, and has made me an ambassador to share perspective that I've learned thank you!!!</q> <br> - Elizabeth M. (Shoreline, WA) <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,43.547405,-96.729691,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I appreciate and enjoy the education and awareness you all bring to the table. Thank you for continuing to be educational and informative in an entertaining and effective way.</q> <br> - Jenna F. (Sioux Falls, SD), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,43.638916,-70.248601,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>Thank you for this masterpiece of a podcast. Listening to how humans learn to adapt to their environment, regardless the circumstances, and hearing how people evolve and grow through their prison experience has been incredibly eye-opening. It is so easy to judge someone by their crime, and ignore their humanity, but <i>Ear Hustle</i> gives a platform for folks to express the emotional, creative, and true selves, somewhat divorced from the action(s) giving rise to their imprisonment. Thank you for all your hard work and the respect and empathy you display with each show.</q> <br> - Amy O. (South Portland, ME), <i>Ear Hustle</i> supporter",,,,,,,,,
Why you listen to,49.698015,-123.155000,voices,large,heart,<i>Ear Hustle</i>,,,,"<q>I love this show so much! Started listening back in 2017 and recently went back to the beginning and started all again. Thanks for telling such important stories, it's really opened my eyes to a whole different world. Keep up the good work! Love from Canada</q> <br> - Nicole B. (Squamish, BC, Canada), <i>Ear Hustle</i> supporter",,,,,,,,,
